session,Driver,DriverNumber,Team,LapNumber,LapTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsPersonalBest,TrackStatus,session_order
Race,HAD,6,Red Bull Racing,52.0,97.805,25.92,29.761,42.124,274.0,267.0,278.0,319.0,HARD,42.0,True,False,1,5
Race,HAD,6,Red Bull Racing,53.0,97.937,25.918,29.894,42.125,273.0,267.0,279.0,320.0,HARD,43.0,True,False,12,5
Race,HAD,6,Red Bull Racing,54.0,97.925,25.849,29.807,42.269,275.0,265.0,276.0,323.0,HARD,44.0,True,False,1,5
Race,HAD,6,Red Bull Racing,55.0,97.798,25.992,29.655,42.151,274.0,264.0,278.0,322.0,HARD,45.0,True,False,1,5
Race,HAD,6,Red Bull Racing,56.0,97.544,25.764,29.704,42.076,273.0,266.0,278.0,320.0,HARD,46.0,True,False,1,5
Race,HAM,44,Ferrari,1.0,99.448,,29.4,42.279,279.0,253.0,270.0,309.0,MEDIUM,1.0,True,False,12,5
Race,HAM,44,Ferrari,2.0,99.561,26.571,30.167,42.823,259.0,251.0,268.0,306.0,MEDIUM,2.0,True,True,1,5
Race,HAM,44,Ferrari,3.0,98.587,26.036,29.899,42.652,267.0,257.0,238.0,301.0,MEDIUM,3.0,True,True,1,5
Race,HAM,44,Ferrari,4.0,98.234,26.445,29.518,42.271,267.0,258.0,270.0,317.0,MEDIUM,4.0,True,True,1,5
Race,HAM,44,Ferrari,5.0,97.636,25.888,29.561,42.187,266.0,252.0,256.0,316.0,MEDIUM,5.0,True,True,1,5
Race,HAM,44,Ferrari,6.0,97.962,26.388,29.48,42.094,265.0,259.0,245.0,316.0,MEDIUM,6.0,True,False,1,5
Race,HAM,44,Ferrari,7.0,98.221,26.353,29.64,42.228,268.0,252.0,271.0,308.0,MEDIUM,7.0,True,False,1,5
Race,HAM,44,Ferrari,8.0,97.929,25.948,29.645,42.336,262.0,248.0,263.0,304.0,MEDIUM,8.0,True,False,1,5
Race,HAM,44,Ferrari,9.0,98.371,26.231,29.813,42.327,264.0,252.0,271.0,304.0,MEDIUM,9.0,True,False,1,5
Race,HAM,44,Ferrari,10.0,109.946,26.118,29.593,54.235,260.0,255.0,,296.0,MEDIUM,10.0,True,False,124,5
Race,HAM,44,Ferrari,14.0,98.966,26.346,30.144,42.476,276.0,262.0,274.0,312.0,HARD,4.0,True,False,1,5
Race,HAM,44,Ferrari,15.0,97.073,25.729,29.636,41.708,275.0,254.0,276.0,322.0,HARD,5.0,True,True,1,5
Race,HAM,44,Ferrari,16.0,96.931,25.52,29.383,42.028,268.0,253.0,273.0,315.0,HARD,6.0,True,True,1,5
Race,HAM,44,Ferrari,17.0,96.697,25.604,29.185,41.908,276.0,258.0,272.0,312.0,HARD,7.0,True,True,1,5
Race,HAM,44,Ferrari,18.0,97.117,25.84,29.308,41.969,264.0,260.0,268.0,309.0,HARD,8.0,True,False,12,5
Race,HAM,44,Ferrari,19.0,97.103,25.734,29.303,42.066,270.0,260.0,265.0,308.0,HARD,9.0,True,False,1,5
Race,HAM,44,Ferrari,20.0,96.915,25.684,29.332,41.899,269.0,253.0,273.0,307.0,HARD,10.0,True,False,1,5
Race,HAM,44,Ferrari,21.0,96.972,25.719,29.177,42.076,266.0,257.0,269.0,305.0,HARD,11.0,True,False,1,5
Race,HAM,44,Ferrari,22.0,97.006,25.706,29.242,42.058,268.0,254.0,269.0,307.0,HARD,12.0,True,False,1,5
Race,HAM,44,Ferrari,23.0,97.049,25.717,29.202,42.13,264.0,258.0,271.0,304.0,HARD,13.0,True,False,1,5
Race,HAM,44,Ferrari,24.0,98.223,25.672,29.236,43.315,264.0,251.0,273.0,302.0,HARD,14.0,True,False,1,5
Race,HAM,44,Ferrari,25.0,97.893,26.039,29.707,42.147,284.0,253.0,273.0,316.0,HARD,15.0,True,False,1,5
Race,HAM,44,Ferrari,26.0,96.739,25.666,29.374,41.699,268.0,260.0,252.0,328.0,HARD,16.0,True,False,1,5
Race,HAM,44,Ferrari,27.0,99.232,26.166,30.041,43.025,289.0,266.0,248.0,317.0,HARD,17.0,True,False,1,5
Race,HAM,44,Ferrari,28.0,97.218,26.103,29.358,41.757,272.0,260.0,276.0,318.0,HARD,18.0,True,False,12,5
Race,HAM,44,Ferrari,29.0,96.771,25.725,29.304,41.742,267.0,259.0,273.0,315.0,HARD,19.0,True,False,1,5
Race,HAM,44,Ferrari,30.0,96.685,25.68,29.346,41.659,270.0,261.0,275.0,322.0,HARD,20.0,True,True,1,5
Race,HAM,44,Ferrari,31.0,96.496,25.602,29.15,41.744,272.0,262.0,272.0,317.0,HARD,21.0,True,True,1,5
Race,HAM,44,Ferrari,32.0,96.629,25.517,29.32,41.792,274.0,261.0,270.0,323.0,HARD,22.0,True,False,1,5
Race,HAM,44,Ferrari,33.0,96.496,25.616,29.26,41.62,270.0,259.0,276.0,323.0,HARD,23.0,True,False,12,5
Race,HAM,44,Ferrari,34.0,96.752,25.768,29.141,41.843,269.0,259.0,271.0,316.0,HARD,24.0,True,False,1,5
Race,HAM,44,Ferrari,35.0,97.337,25.703,29.169,42.465,272.0,261.0,272.0,316.0,HARD,25.0,True,False,1,5
Race,HAM,44,Ferrari,36.0,97.001,25.741,29.147,42.113,262.0,255.0,274.0,302.0,HARD,26.0,True,False,1,5
Race,HAM,44,Ferrari,37.0,96.649,25.572,29.135,41.942,264.0,258.0,269.0,300.0,HARD,27.0,True,False,1,5
Race,HAM,44,Ferrari,38.0,96.876,25.693,29.008,42.175,264.0,257.0,274.0,300.0,HARD,28.0,True,False,1,5
Race,HAM,44,Ferrari,39.0,98.092,25.749,29.07,43.273,263.0,254.0,273.0,302.0,HARD,29.0,True,False,1,5
Race,HAM,44,Ferrari,40.0,96.952,25.408,29.544,42.0,276.0,252.0,271.0,305.0,HARD,30.0,True,False,1,5
Race,HAM,44,Ferrari,41.0,96.471,25.703,28.94,41.828,268.0,257.0,275.0,302.0,HARD,31.0,True,True,1,5
Race,HAM,44,Ferrari,42.0,96.516,25.364,28.875,42.277,266.0,259.0,271.0,300.0,HARD,32.0,True,False,1,5
Race,HAM,44,Ferrari,43.0,96.218,25.477,28.969,41.772,270.0,259.0,275.0,301.0,HARD,33.0,True,True,1,5
Race,HAM,44,Ferrari,44.0,96.24,25.298,29.006,41.936,269.0,255.0,277.0,304.0,HARD,34.0,True,False,1,5
Race,HAM,44,Ferrari,45.0,96.396,25.274,29.21,41.912,273.0,260.0,274.0,303.0,HARD,35.0,True,False,1,5
Race,HAM,44,Ferrari,46.0,96.309,25.368,29.083,41.858,270.0,259.0,276.0,311.0,HARD,36.0,True,False,1,5
Race,HAM,44,Ferrari,47.0,96.204,25.237,28.885,42.082,273.0,262.0,272.0,301.0,HARD,37.0,True,True,1,5
Race,HAM,44,Ferrari,48.0,96.151,25.412,28.954,41.785,272.0,256.0,276.0,303.0,HARD,38.0,True,True,1,5
Race,HAM,44,Ferrari,49.0,96.385,25.273,28.918,42.194,272.0,260.0,273.0,301.0,HARD,39.0,True,False,1,5
Race,HAM,44,Ferrari,50.0,96.237,25.365,28.913,41.959,273.0,262.0,276.0,301.0,HARD,40.0,True,False,1,5
Race,HAM,44,Ferrari,51.0,96.134,25.336,28.856,41.942,270.0,262.0,273.0,301.0,HARD,41.0,True,True,1,5
Race,HAM,44,Ferrari,52.0,96.296,25.355,28.86,42.081,273.0,261.0,276.0,302.0,HARD,42.0,True,False,1,5
Race,HAM,44,Ferrari,53.0,96.199,25.203,28.889,42.107,272.0,262.0,274.0,301.0,HARD,43.0,True,False,12,5
Race,HAM,44,Ferrari,54.0,96.44,25.465,28.998,41.977,271.0,261.0,277.0,306.0,HARD,44.0,True,False,1,5
Race,HAM,44,Ferrari,55.0,96.092,25.176,28.906,42.01,272.0,262.0,276.0,304.0,HARD,45.0,True,True,1,5
Race,HAM,44,Ferrari,56.0,96.103,25.198,28.968,41.937,273.0,262.0,278.0,306.0,HARD,46.0,True,False,1,5
Race,HUL,27,Audi,1.0,108.719,,32.022,43.88,268.0,262.0,273.0,336.0,HARD,1.0,True,False,12,5
Race,HUL,27,Audi,2.0,101.634,26.751,31.478,43.405,289.0,270.0,271.0,342.0,HARD,2.0,True,True,1,5
Race,HUL,27,Audi,3.0,99.907,26.275,30.985,42.647,287.0,263.0,269.0,329.0,HARD,3.0,True,True,1,5
Race,HUL,27,Audi,4.0,99.517,26.06,30.528,42.929,273.0,263.0,268.0,312.0,HARD,4.0,True,True,1,5
Race,HUL,27,Audi,5.0,99.264,26.036,30.403,42.825,274.0,263.0,269.0,313.0,HARD,5.0,True,True,1,5
Race,HUL,27,Audi,6.0,98.775,25.939,30.17,42.666,276.0,267.0,267.0,329.0,HARD,6.0,True,True,1,5
Race,HUL,27,Audi,7.0,99.39,26.174,30.54,42.676,284.0,269.0,268.0,329.0,HARD,7.0,True,False,1,5
Race,HUL,27,Audi,8.0,99.027,26.119,30.173,42.735,272.0,263.0,270.0,314.0,HARD,8.0,True,False,1,5
Race,HUL,27,Audi,9.0,99.164,25.939,30.387,42.838,272.0,267.0,267.0,323.0,HARD,9.0,True,False,1,5
Race,HUL,27,Audi,10.0,113.809,25.977,30.406,57.426,276.0,266.0,188.0,260.0,HARD,10.0,True,False,124,5
Race,HUL,27,Audi,11.0,141.998,38.541,40.272,63.185,232.0,242.0,231.0,245.0,HARD,11.0,True,False,4,5
Race,HUL,27,Audi,13.0,145.608,36.536,45.081,63.991,207.0,128.0,270.0,186.0,HARD,13.0,True,False,41,5
Race,HUL,27,Audi,14.0,100.945,26.559,30.703,43.683,284.0,274.0,269.0,341.0,HARD,14.0,True,False,1,5
Race,HUL,27,Audi,15.0,99.198,26.218,30.306,42.674,280.0,272.0,266.0,344.0,HARD,15.0,True,False,1,5
Race,HUL,27,Audi,16.0,99.566,26.1,30.176,43.29,279.0,265.0,264.0,333.0,HARD,16.0,True,False,1,5
Race,HUL,27,Audi,17.0,99.235,26.467,30.212,42.556,276.0,268.0,272.0,328.0,HARD,17.0,True,False,12,5
Race,HUL,27,Audi,18.0,98.874,26.034,30.284,42.556,280.0,270.0,269.0,339.0,HARD,18.0,True,False,21,5
Race,HUL,27,Audi,19.0,98.382,26.016,30.329,42.037,278.0,268.0,268.0,336.0,HARD,19.0,True,True,1,5
Race,HUL,27,Audi,20.0,98.824,26.054,30.067,42.703,273.0,265.0,272.0,315.0,HARD,20.0,True,False,1,5
Race,HUL,27,Audi,21.0,98.394,25.954,29.926,42.514,275.0,266.0,275.0,320.0,HARD,21.0,True,False,1,5
Race,HUL,27,Audi,22.0,98.443,25.997,30.156,42.29,273.0,265.0,271.0,340.0,HARD,22.0,True,False,1,5
Race,HUL,27,Audi,23.0,99.496,26.054,30.781,42.661,288.0,267.0,271.0,321.0,HARD,23.0,True,False,1,5
Race,HUL,27,Audi,24.0,98.712,25.934,30.123,42.655,274.0,264.0,273.0,309.0,HARD,24.0,True,False,1,5
Race,HUL,27,Audi,25.0,98.588,25.959,30.15,42.479,277.0,267.0,274.0,315.0,HARD,25.0,True,False,1,5
Race,HUL,27,Audi,26.0,98.302,25.749,29.901,42.652,277.0,269.0,275.0,312.0,HARD,26.0,True,True,1,5
Race,HUL,27,Audi,27.0,97.959,25.666,29.778,42.515,278.0,269.0,274.0,312.0,HARD,27.0,True,True,12,5
Race,HUL,27,Audi,28.0,98.15,25.75,29.903,42.497,277.0,268.0,271.0,318.0,HARD,28.0,True,False,21,5
Race,HUL,27,Audi,29.0,98.677,26.029,30.152,42.496,279.0,270.0,271.0,328.0,HARD,29.0,True,False,1,5
Race,HUL,27,Audi,30.0,97.859,25.774,29.835,42.25,275.0,266.0,273.0,319.0,HARD,30.0,True,True,1,5
Race,HUL,27,Audi,31.0,97.762,25.658,29.921,42.183,277.0,268.0,271.0,327.0,HARD,31.0,True,True,1,5
Race,HUL,27,Audi,32.0,98.296,25.866,29.87,42.56,275.0,266.0,271.0,313.0,HARD,32.0,True,False,1,5
Race,HUL,27,Audi,33.0,98.663,25.833,29.84,42.99,271.0,262.0,257.0,305.0,HARD,33.0,True,False,12,5
Race,HUL,27,Audi,34.0,98.427,26.029,29.572,42.826,272.0,262.0,270.0,303.0,HARD,34.0,True,False,1,5
Race,HUL,27,Audi,35.0,104.913,25.9,30.099,48.914,272.0,261.0,,318.0,HARD,35.0,True,False,1,5
Race,HUL,27,Audi,36.0,132.21,59.719,30.117,42.374,268.0,264.0,272.0,305.0,MEDIUM,1.0,True,False,1,5
Race,HUL,27,Audi,37.0,96.62,25.673,29.278,41.669,276.0,268.0,278.0,315.0,MEDIUM,2.0,True,True,1,5
Race,HUL,27,Audi,38.0,96.18,25.049,29.479,41.652,301.0,268.0,272.0,340.0,MEDIUM,3.0,True,True,1,5
Race,HUL,27,Audi,39.0,97.116,25.51,29.206,42.4,271.0,262.0,273.0,304.0,MEDIUM,4.0,True,False,1,5
Race,HUL,27,Audi,40.0,96.873,25.544,29.074,42.255,271.0,263.0,274.0,306.0,MEDIUM,5.0,True,False,1,5
Race,HUL,27,Audi,41.0,96.625,25.476,29.107,42.042,273.0,264.0,273.0,308.0,MEDIUM,6.0,True,False,1,5
Race,HUL,27,Audi,42.0,98.675,25.518,29.563,43.594,275.0,268.0,275.0,251.0,MEDIUM,7.0,True,False,1,5
Race,HUL,27,Audi,43.0,96.761,25.464,29.118,42.179,304.0,264.0,273.0,304.0,MEDIUM,8.0,True,False,1,5
Race,HUL,27,Audi,44.0,96.868,25.48,29.178,42.21,271.0,263.0,275.0,303.0,MEDIUM,9.0,True,False,1,5
Race,HUL,27,Audi,45.0,96.901,25.475,29.157,42.269,274.0,264.0,274.0,302.0,MEDIUM,10.0,True,False,1,5
Race,HUL,27,Audi,46.0,96.985,25.488,29.2,42.297,274.0,263.0,274.0,302.0,MEDIUM,11.0,True,False,1,5
Race,HUL,27,Audi,47.0,98.763,25.609,29.393,43.761,274.0,265.0,275.0,291.0,MEDIUM,12.0,True,False,1,5
Race,HUL,27,Audi,48.0,96.776,25.604,29.334,41.838,279.0,270.0,266.0,332.0,MEDIUM,13.0,True,False,1,5
Race,HUL,27,Audi,49.0,98.064,25.828,29.409,42.827,273.0,263.0,273.0,298.0,MEDIUM,14.0,True,False,1,5
Race,HUL,27,Audi,50.0,97.696,25.661,29.684,42.351,273.0,265.0,274.0,303.0,MEDIUM,15.0,True,False,1,5
Race,HUL,27,Audi,51.0,97.505,25.573,29.393,42.539,275.0,264.0,274.0,301.0,MEDIUM,16.0,True,False,1,5
Race,HUL,27,Audi,52.0,97.614,25.659,29.366,42.589,275.0,264.0,273.0,300.0,MEDIUM,17.0,True,False,12,5
Race,HUL,27,Audi,53.0,97.97,25.787,29.547,42.636,274.0,264.0,274.0,300.0,MEDIUM,18.0,True,False,1,5
Race,HUL,27,Audi,54.0,97.609,25.605,29.479,42.525,274.0,264.0,274.0,301.0,MEDIUM,19.0,True,False,1,5
Race,HUL,27,Audi,55.0,97.571,25.677,29.426,42.468,274.0,262.0,266.0,307.0,MEDIUM,20.0,True,False,1,5
Race,LAW,30,Racing Bulls,1.0,106.084,,31.35,43.622,285.0,260.0,269.0,345.0,MEDIUM,1.0,True,False,12,5
Race,LAW,30,Racing Bulls,2.0,99.798,26.269,30.557,42.972,266.0,260.0,271.0,318.0,MEDIUM,2.0,True,True,1,5
Race,LAW,30,Racing Bulls,3.0,98.947,26.007,30.129,42.811,268.0,262.0,272.0,318.0,MEDIUM,3.0,True,True,1,5
Race,LAW,30,Racing Bulls,4.0,99.114,26.045,30.283,42.786,270.0,260.0,274.0,318.0,MEDIUM,4.0,True,False,1,5
Race,LAW,30,Racing Bulls,5.0,100.055,26.168,30.359,43.528,266.0,259.0,270.0,312.0,MEDIUM,5.0,True,False,1,5
Race,LAW,30,Racing Bulls,6.0,99.51,26.2,30.544,42.766,272.0,260.0,274.0,319.0,MEDIUM,6.0,True,False,1,5
Race,LAW,30,Racing Bulls,7.0,99.709,26.055,30.472,43.182,270.0,263.0,271.0,314.0,MEDIUM,7.0,True,False,1,5
Race,LAW,30,Racing Bulls,8.0,99.878,26.311,30.4,43.167,268.0,263.0,272.0,314.0,MEDIUM,8.0,True,False,1,5
Race,LAW,30,Racing Bulls,9.0,106.179,26.345,30.669,49.165,266.0,255.0,,310.0,MEDIUM,9.0,True,False,1,5
Race,LAW,30,Racing Bulls,10.0,142.138,45.558,39.863,56.717,266.0,152.0,197.0,198.0,HARD,1.0,True,False,124,5
Race,LAW,30,Racing Bulls,11.0,135.169,35.409,40.895,58.865,220.0,193.0,209.0,216.0,HARD,2.0,True,False,4,5
Race,LAW,30,Racing Bulls,12.0,130.584,33.054,34.546,62.984,231.0,177.0,121.0,111.0,HARD,3.0,True,False,4,5
Race,LAW,30,Racing Bulls,13.0,142.417,35.431,45.931,61.055,225.0,191.0,274.0,206.0,HARD,4.0,True,False,41,5
Race,LAW,30,Racing Bulls,14.0,100.779,26.543,31.232,43.004,289.0,269.0,274.0,339.0,HARD,5.0,True,False,1,5
Race,LAW,30,Racing Bulls,15.0,99.02,26.023,30.415,42.582,279.0,256.0,272.0,335.0,HARD,6.0,True,False,1,5
Race,LAW,30,Racing Bulls,16.0,99.437,26.171,30.308,42.958,266.0,260.0,272.0,319.0,HARD,7.0,True,False,1,5
Race,LAW,30,Racing Bulls,17.0,98.909,25.953,30.137,42.819,277.0,264.0,274.0,321.0,HARD,8.0,True,True,12,5
Race,LAW,30,Racing Bulls,18.0,98.709,26.021,30.077,42.611,275.0,262.0,272.0,322.0,HARD,9.0,True,True,21,5
Race,LAW,30,Racing Bulls,19.0,98.989,26.058,30.253,42.678,274.0,266.0,272.0,320.0,HARD,10.0,True,False,1,5
Race,LAW,30,Racing Bulls,20.0,99.187,26.148,30.308,42.731,271.0,267.0,273.0,322.0,HARD,11.0,True,False,1,5
Race,LAW,30,Racing Bulls,21.0,98.491,25.84,30.036,42.615,279.0,268.0,272.0,334.0,HARD,12.0,True,True,1,5
Race,LAW,30,Racing Bulls,22.0,98.8,26.023,29.99,42.787,276.0,265.0,272.0,315.0,HARD,13.0,True,False,1,5
Race,LAW,30,Racing Bulls,23.0,98.552,26.069,29.916,42.567,274.0,261.0,273.0,318.0,HARD,14.0,True,False,1,5
Race,LAW,30,Racing Bulls,24.0,98.546,25.936,30.014,42.596,274.0,265.0,271.0,318.0,HARD,15.0,True,False,1,5
Race,LAW,30,Racing Bulls,25.0,98.599,25.955,30.06,42.584,277.0,265.0,276.0,319.0,HARD,16.0,True,False,1,5
Race,LAW,30,Racing Bulls,26.0,98.445,25.844,29.994,42.607,277.0,266.0,272.0,319.0,HARD,17.0,True,True,1,5
Race,LAW,30,Racing Bulls,27.0,98.358,25.779,29.938,42.641,281.0,267.0,274.0,314.0,HARD,18.0,True,True,12,5
Race,LAW,30,Racing Bulls,28.0,98.389,25.79,29.893,42.706,278.0,262.0,270.0,315.0,HARD,19.0,True,False,21,5
Race,LAW,30,Racing Bulls,29.0,98.308,25.917,29.943,42.448,276.0,265.0,277.0,319.0,HARD,20.0,True,True,1,5
Race,LAW,30,Racing Bulls,30.0,97.894,25.74,29.884,42.27,280.0,263.0,275.0,319.0,HARD,21.0,True,True,1,5
Race,LAW,30,Racing Bulls,31.0,98.084,25.748,29.851,42.485,278.0,262.0,273.0,318.0,HARD,22.0,True,False,1,5
Race,LAW,30,Racing Bulls,32.0,97.959,25.802,29.723,42.434,278.0,264.0,276.0,318.0,HARD,23.0,True,False,1,5
Race,LAW,30,Racing Bulls,33.0,97.898,25.657,29.768,42.473,281.0,264.0,276.0,319.0,HARD,24.0,True,False,12,5
Race,LAW,30,Racing Bulls,34.0,98.224,25.826,29.894,42.504,285.0,265.0,274.0,319.0,HARD,25.0,True,False,1,5
Race,LAW,30,Racing Bulls,35.0,98.009,25.786,30.09,42.133,281.0,269.0,272.0,330.0,HARD,26.0,True,False,1,5
Race,LAW,30,Racing Bulls,36.0,97.981,25.804,29.62,42.557,277.0,262.0,270.0,309.0,HARD,27.0,True,False,1,5
Race,LAW,30,Racing Bulls,37.0,97.972,26.089,29.555,42.328,278.0,264.0,275.0,312.0,HARD,28.0,True,False,1,5
Race,LAW,30,Racing Bulls,38.0,97.568,25.79,29.497,42.281,273.0,264.0,275.0,310.0,HARD,29.0,True,True,1,5
Race,LAW,30,Racing Bulls,39.0,97.763,25.824,29.535,42.404,274.0,262.0,273.0,310.0,HARD,30.0,True,False,1,5
Race,LAW,30,Racing Bulls,40.0,97.81,26.032,29.449,42.329,275.0,262.0,273.0,311.0,HARD,31.0,True,False,1,5
Race,LAW,30,Racing Bulls,41.0,97.616,25.711,29.404,42.501,279.0,264.0,274.0,305.0,HARD,32.0,True,False,1,5
Race,LAW,30,Racing Bulls,42.0,97.556,25.758,29.421,42.377,278.0,267.0,275.0,305.0,HARD,33.0,True,True,1,5
Race,LAW,30,Racing Bulls,43.0,97.561,25.734,29.425,42.402,280.0,264.0,276.0,305.0,HARD,34.0,True,False,1,5
Race,LAW,30,Racing Bulls,44.0,97.354,25.636,29.449,42.269,278.0,265.0,275.0,308.0,HARD,35.0,True,True,1,5
Race,LAW,30,Racing Bulls,45.0,97.547,25.595,29.5,42.452,279.0,264.0,276.0,305.0,HARD,36.0,True,False,1,5
Race,LAW,30,Racing Bulls,46.0,97.369,25.556,29.476,42.337,280.0,262.0,276.0,307.0,HARD,37.0,True,False,1,5
Race,LAW,30,Racing Bulls,47.0,97.298,25.579,29.339,42.38,279.0,267.0,274.0,309.0,HARD,38.0,True,True,1,5
Race,LAW,30,Racing Bulls,48.0,97.443,25.642,29.43,42.371,283.0,268.0,275.0,308.0,HARD,39.0,True,False,1,5
Race,LAW,30,Racing Bulls,49.0,97.457,25.599,29.495,42.363,279.0,260.0,277.0,307.0,HARD,40.0,True,False,1,5
Race,LAW,30,Racing Bulls,50.0,97.201,25.469,29.437,42.295,281.0,266.0,276.0,309.0,HARD,41.0,True,True,1,5
Race,LAW,30,Racing Bulls,51.0,97.393,25.586,29.535,42.272,281.0,265.0,275.0,310.0,HARD,42.0,True,False,1,5
Race,LAW,30,Racing Bulls,52.0,97.324,25.544,29.481,42.299,282.0,265.0,275.0,307.0,HARD,43.0,True,False,1,5
Race,LAW,30,Racing Bulls,53.0,97.35,25.602,29.408,42.34,283.0,264.0,277.0,309.0,HARD,44.0,True,False,12,5
Race,LAW,30,Racing Bulls,54.0,97.202,25.555,29.431,42.216,282.0,265.0,277.0,310.0,HARD,45.0,True,False,1,5
Race,LAW,30,Racing Bulls,55.0,97.166,25.444,29.481,42.241,281.0,264.0,276.0,310.0,HARD,46.0,True,True,1,5
Race,LAW,30,Racing Bulls,56.0,97.096,25.458,29.543,42.095,282.0,264.0,280.0,310.0,HARD,47.0,True,True,1,5
Race,LEC,16,Ferrari,1.0,101.064,,30.192,42.302,292.0,256.0,271.0,320.0,MEDIUM,1.0,True,False,12,5
Race,LEC,16,Ferrari,2.0,98.558,25.954,29.998,42.606,276.0,267.0,266.0,314.0,MEDIUM,2.0,True,True,1,5
Race,LEC,16,Ferrari,3.0,99.148,26.669,29.902,42.577,265.0,255.0,272.0,324.0,MEDIUM,3.0,True,False,1,5
Race,LEC,16,Ferrari,4.0,97.835,25.914,29.661,42.26,272.0,256.0,274.0,314.0,MEDIUM,4.0,True,True,1,5
Race,LEC,16,Ferrari,5.0,97.863,25.914,29.632,42.317,265.0,255.0,268.0,320.0,MEDIUM,5.0,True,False,1,5
Race,LEC,16,Ferrari,6.0,98.136,26.144,29.86,42.132,266.0,254.0,271.0,312.0,MEDIUM,6.0,True,False,1,5
Race,LEC,16,Ferrari,7.0,97.994,25.894,29.733,42.367,267.0,255.0,270.0,311.0,MEDIUM,7.0,True,False,1,5
Race,LEC,16,Ferrari,8.0,97.794,25.841,29.734,42.219,272.0,251.0,264.0,314.0,MEDIUM,8.0,True,True,1,5
Race,LEC,16,Ferrari,9.0,98.13,26.108,29.872,42.15,276.0,252.0,273.0,314.0,MEDIUM,9.0,True,False,1,5
Race,LEC,16,Ferrari,10.0,112.397,26.115,30.067,56.215,267.0,251.0,,238.0,MEDIUM,10.0,True,False,124,5
Race,LEC,16,Ferrari,13.0,146.486,37.128,45.067,64.291,223.0,167.0,271.0,174.0,HARD,3.0,True,False,41,5
Race,LEC,16,Ferrari,14.0,99.851,26.409,30.888,42.554,283.0,261.0,277.0,336.0,HARD,4.0,True,False,1,5
Race,LEC,16,Ferrari,15.0,97.205,25.671,29.86,41.674,267.0,257.0,274.0,329.0,HARD,5.0,True,True,1,5
Race,LEC,16,Ferrari,16.0,97.306,25.684,29.518,42.104,263.0,253.0,269.0,310.0,HARD,6.0,True,False,1,5
Race,LEC,16,Ferrari,17.0,96.877,25.833,29.22,41.824,262.0,251.0,273.0,306.0,HARD,7.0,True,True,1,5
Race,LEC,16,Ferrari,18.0,96.599,25.407,29.314,41.878,264.0,253.0,269.0,307.0,HARD,8.0,True,True,12,5
Race,LEC,16,Ferrari,19.0,96.861,25.435,29.322,42.104,269.0,252.0,271.0,307.0,HARD,9.0,True,False,1,5
Race,LEC,16,Ferrari,20.0,96.833,25.608,29.339,41.886,264.0,253.0,273.0,308.0,HARD,10.0,True,False,1,5
Race,LEC,16,Ferrari,21.0,96.705,25.423,29.23,42.052,267.0,253.0,269.0,308.0,HARD,11.0,True,False,1,5
Race,LEC,16,Ferrari,22.0,96.643,25.59,29.215,41.838,271.0,255.0,274.0,311.0,HARD,12.0,True,False,1,5
Race,LEC,16,Ferrari,23.0,96.813,25.616,29.24,41.957,267.0,260.0,275.0,321.0,HARD,13.0,True,False,1,5
Race,LEC,16,Ferrari,24.0,97.277,25.656,29.4,42.221,269.0,254.0,266.0,331.0,HARD,14.0,True,False,1,5
Race,LEC,16,Ferrari,25.0,97.681,26.054,29.422,42.205,262.0,249.0,269.0,299.0,HARD,15.0,True,False,1,5
Race,LEC,16,Ferrari,26.0,97.574,25.771,29.158,42.645,261.0,252.0,275.0,303.0,HARD,16.0,True,False,1,5
Race,LEC,16,Ferrari,27.0,97.872,25.711,30.036,42.125,265.0,246.0,270.0,303.0,HARD,17.0,True,False,1,5
Race,LEC,16,Ferrari,28.0,97.076,25.691,29.208,42.177,262.0,252.0,274.0,302.0,HARD,18.0,True,False,12,5
Race,LEC,16,Ferrari,29.0,97.107,25.517,29.109,42.481,261.0,252.0,275.0,300.0,HARD,19.0,True,False,1,5
Race,LEC,16,Ferrari,30.0,96.797,25.699,29.408,41.69,270.0,257.0,274.0,317.0,HARD,20.0,True,False,1,5
Race,LEC,16,Ferrari,31.0,96.409,25.405,29.148,41.856,270.0,260.0,258.0,319.0,HARD,21.0,True,True,1,5
Race,LEC,16,Ferrari,32.0,96.624,25.841,29.185,41.598,268.0,255.0,276.0,318.0,HARD,22.0,True,False,1,5
Race,LEC,16,Ferrari,33.0,96.55,25.393,29.223,41.934,266.0,254.0,271.0,307.0,HARD,23.0,True,False,12,5
Race,LEC,16,Ferrari,34.0,96.729,25.656,29.08,41.993,264.0,253.0,272.0,305.0,HARD,24.0,True,False,1,5
Race,LEC,16,Ferrari,35.0,98.511,25.494,29.203,43.814,268.0,253.0,275.0,303.0,HARD,25.0,True,False,1,5
Race,LEC,16,Ferrari,36.0,97.247,25.858,29.426,41.963,266.0,257.0,256.0,327.0,HARD,26.0,True,False,1,5
Race,LEC,16,Ferrari,37.0,96.767,25.901,29.213,41.653,273.0,260.0,278.0,310.0,HARD,27.0,True,False,1,5
Race,LEC,16,Ferrari,38.0,96.759,25.516,29.349,41.894,273.0,256.0,276.0,316.0,HARD,28.0,True,False,1,5
Race,LEC,16,Ferrari,39.0,96.993,25.561,29.25,42.182,278.0,265.0,270.0,329.0,HARD,29.0,True,False,1,5
